stem,duration_seconds,frames,accepted_frames,accepted_frame_fraction,confidence_threshold,template_label,tonic,mode,template_score,cache_status,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11
q61,14.96875,1497,1379,0.9211756847027388,0.3,A minor,9,minor,0.9527177268893582,computed,0.1305422901904557,0.0610250745965685,0.0791817625671697,0.0935128808962358,0.1425916972721642,0.1229516006385089,0.0632866443860625,0.007463239814711,0.0395920358595279,0.1406985439172506,0.0483552421372199,0.070798987724125
q62,27.375,2738,2408,0.8794740686632578,0.3,F minor,5,minor,0.8865569709766935,computed,0.0435835603977107,0.0958527650678057,0.0185846536449302,0.1138716559360527,0.0263499618072276,0.2600243673502549,0.1194669409785889,0.0703682440910857,0.1416592146970794,0.0173926305023152,0.0717948971176758,0.0210511084092728
q63,17.8750625,1788,1537,0.8596196868008948,0.3,F# minor,6,minor,0.8603287585533145,computed,0.0482793466580977,0.0573680181573702,0.0519871000127671,0.0658378658902343,0.1281107210657272,0.09119071664695,0.2058200927736884,0.1232766857271522,0.1411443901998665,0.0311022285304325,0.0253749614983037,0.0305078728394097
q64,21.375,2138,1862,0.8709073900841908,0.3,C minor,0,minor,0.8277107384544006,computed,0.2756120956309644,0.0361613031115809,0.0536741366194812,0.1414568416521751,0.0238304824678313,0.0626012321527741,0.01505608367126,0.0444772786116657,0.0195006785933268,0.031465234562714,0.2126084125592461,0.0835562203669798
q65,28.0313125,2804,2092,0.746077032810271,0.3,Ab minor,8,minor,0.7994657108864097,computed,0.0325147086389222,0.0264511301103582,0.0150388385778264,0.0088164004957036,0.0026162622616145,0.0430699492398026,0.0328290226983064,0.082799817975647,0.2989001263866652,0.1210523553448882,0.1691156057499333,0.1667957825203319
q66,25.21875,2522,2132,0.845360824742268,0.3,Bb major,10,major,0.8719369798645058,computed,0.1639227306081193,0.0820355806650277,0.2151715208836328,0.0440026864436838,0.0159964644442903,0.1458336170633284,0.012941826059305,0.0299311558180344,0.0097467270662783,0.0299693509674576,0.2143455708913426,0.0361027690894993
q67,24.5,2451,2108,0.8600571195430436,0.3,E major,4,major,0.8679702568739561,computed,0.0236906942344132,0.0010317237581893,0.0030018920738205,0.0210393554808885,0.1801361026065421,0.0619825149613707,0.1894030592780862,0.0657803215390482,0.1784799964788193,0.1447899419233976,0.0380445672615104,0.0926198304039136
q68,28.78125,2879,2282,0.7926363320597429,0.3,B minor,11,minor,0.7068801595776463,computed,0.148032583395619,0.1105093005877213,0.0323799366068687,0.0164679300010606,0.0034017268364446,0.0117176183788487,0.0196436903742906,0.004184491421514,0.0205144617236487,0.1946860259915576,0.0688514463506986,0.3696107883317271
q69,32.7188125,3272,2536,0.7750611246943765,0.3,E minor,4,minor,0.8879291503243365,computed,0.0877390837808747,0.0878021835277249,0.1347508076694602,0.1308871813019598,0.2125390696818066,0.0662273600974043,0.0288400281541263,0.0600234628168551,0.0316935395962024,0.0397461427819103,0.0658601687824267,0.053890971809248
q7,35.75,3576,3200,0.8948545861297539,0.3,A minor,9,minor,0.92971540702778,computed,0.1926294043719316,0.0373361376545738,0.117889605693458,0.0071655417769116,0.1291237403492675,0.0979142924265644,0.0135955821596683,0.0636456023415583,0.0365787091423663,0.1306771794779621,0.1070173147239023,0.0664268898818353
q70,17.0,1701,1238,0.7278071722516167,0.3,G minor,7,minor,0.8096570919742444,computed,0.0493594758810791,0.0571731750733091,0.0720059596565069,0.0293892552381612,0.0204275314407697,0.0020260066109459,0.0175507105692491,0.1176469319391077,0.0854561448231351,0.2209784434506988,0.2145746790613166,0.1134116862557202
q71,21.8125,2182,1816,0.8322639780018332,0.3,B minor,11,minor,0.8929334043119206,computed,0.1333795201328171,0.094489344476146,0.1790887276122867,0.0852183687568192,0.0659378469375126,0.0284963644551384,0.0138974229580938,0.0542354907623637,0.0721620897282424,0.0572261596655154,0.0915211450633105,0.1243475194517536
q72,26.0625,2607,1803,0.6915995397008056,0.3,D minor,2,minor,0.8474416091908895,computed,0.0219242602699394,0.0944470857992321,0.1580505504690173,0.0995902021100149,0.1978599336360853,0.1296878201768814,0.1253885874340411,0.0530938926001014,0.0288341463627778,0.0482411721538662,0.0256094648450293,0.0172728841430133
q73,20.75,2076,1660,0.7996146435452793,0.3,G minor,7,minor,0.8814553411562054,computed,0.072135529812776,0.0523216944835149,0.0282237391658318,0.0528694962964632,0.1047561131997619,0.1106717355326326,0.1338143465268824,0.2300913183628371,0.0575081698198329,0.0278394340397481,0.0854279141151353,0.0443405086445834
q74,16.65625,1666,1466,0.879951980792317,0.3,G minor,7,minor,0.7649610847019075,computed,0.0357584284622231,0.0110168539661189,0.0141377121796612,0.0155275726109793,0.0495645053737826,0.0328881792712264,0.0427073072278794,0.2678404600125036,0.2327738454569662,0.1088624493481858,0.1094478552625,0.0794748308279731
q75,24.9375,2494,2088,0.8372093023255814,0.3,D minor,2,minor,0.8453681124569801,computed,0.0367414675367438,0.1629097538794037,0.1898649915322559,0.0709389791417701,0.1537216336085211,0.151238300686378,0.0921488772144079,0.0842759271899757,0.0140321392870648,0.0240248415654315,0.0059721282475954,0.0141309601104517
q76,18.2188125,1822,1592,0.8737650933040615,0.3,B minor,11,minor,0.8086084718505172,computed,0.1284215283959578,0.046022469523161,0.0607658305503054,0.055858618234923,0.0024808494347608,0.0269557113030639,0.021677992523194,0.0367615599209901,0.0964092218456198,0.1419533315224682,0.1222961109679439,0.2603967757776116
q77,19.0625,1907,1510,0.7918196119559517,0.3,Bb minor,10,minor,0.7239474354615606,computed,0.112883917091631,0.0540149494694276,0.0049067260836511,0.0392964866416033,0.022606913808166,0.0088883905249927,0.0164440193321541,0.0145041166257136,0.0438897714595765,0.1958260408426071,0.3758638719845477,0.1108747961359288
q78,22.7813125,2279,1943,0.8525669153137341,0.3,C minor,0,minor,0.9636191875499324,computed,0.1387672112181672,0.0651540902296563,0.058332519681122,0.1063883284515125,0.032856199751069,0.070988451863763,0.0969863116375452,0.1140837075644462,0.0729922506634662,0.1112815829833481,0.0485950837517873,0.0835742622041165
q79,19.65625,1966,1586,0.8067141403865717,0.3,D minor,2,minor,0.765596934466385,computed,0.0978434876576692,0.1433547563408236,0.2934984853292043,0.1657818149155255,0.1074832848267351,0.0069123317442675,0.0030798932570258,0.0116985358477912,0.023779033138643,0.0516492578071344,0.0419545436506284,0.0529645754845514
q8,26.15625,2616,2193,0.838302752293578,0.3,G minor,7,minor,0.9321943073105152,computed,0.1277260907074756,0.0208618425979498,0.099157751227295,0.1330792473531492,0.009158865178673,0.0163325326817153,0.0624495724943143,0.174086016471031,0.0513479964410085,0.0680431972286665,0.1338266826110525,0.1039302050076688
q80,42.002,4201,3015,0.7176862651749584,0.3,D minor,2,minor,0.8252424661075465,computed,0.0507415669042824,0.0661982555713663,0.1485800513490182,0.0306629463372565,0.2222497927292742,0.2266302921303525,0.0383814089866424,0.1079074798451969,0.0411360960083829,0.0362090636784107,0.0139338734090985,0.0173691730507181
q81,47.8055625,4781,3659,0.7653210625392177,0.3,E major,4,major,0.9236625379669336,computed,0.0861151291425852,0.1317405639222538,0.1182388242511073,0.0698806575943159,0.1930749642020313,0.0374696149982526,0.0624000128346726,0.0092526154373826,0.0424330966358938,0.0916323747766161,0.0203411096204953,0.137421036584393
q82,45.64175,4565,3661,0.8019715224534502,0.3,E minor,4,minor,0.9260469262054244,computed,0.1045486650316868,0.0725959088476421,0.1056303847974163,0.1108771858407541,0.1998704346892068,0.0412043362522836,0.0477063558268224,0.0661368131168447,0.0821467720687257,0.0628897418211443,0.0587506182716386,0.0476427834358341
q83,38.449375,3845,2897,0.7534460338101431,0.3,A minor,9,minor,0.8707027831872929,computed,0.1069802996600163,0.0621791317248813,0.0223891403617333,0.0468976281925864,0.1214861197266886,0.0421737535340232,0.0379816416073178,0.1247572661024168,0.1971517417110435,0.1839977598355152,0.0284537971788176,0.0255517203649596
q84,36.2435,3625,2978,0.8215172413793104,0.3,D major,2,major,0.9005604277149023,computed,0.0485826034009879,0.0936251260152021,0.2357079860948547,0.0403419200866545,0.1455205616571607,0.0213637734616404,0.0182278592044568,0.0881233596551311,0.0167201781090518,0.1050931654205272,0.0530008101148425,0.1336926567794897
q85,24.619,2462,1975,0.8021933387489846,0.3,G major,7,major,0.9097546991014308,computed,0.0800710344733354,0.0110205009611723,0.0887005507187953,0.0011879172154006,0.112983732988052,0.0477725769439462,0.077122796665811,0.2723997905937777,0.0832306264787134,0.1005323344509373,0.0263527585159039,0.0986253799941545
q86,27.762375,2777,2181,0.7853799063737846,0.3,A major,9,major,0.7979985944042118,computed,0.0486443395313636,0.2796570048818913,0.0220875233000644,0.0180733078566609,0.0488030884100394,0.0132486378308452,0.0331963763965418,0.0175224889543323,0.0520932095322269,0.2809131778709647,0.0508937447764301,0.1348671006586389
q87,38.308625,3831,2908,0.7590707387105194,0.3,C# major,1,major,0.9122324324292956,computed,0.0186989750554922,0.1658857398482991,0.0443899742173766,0.098239110840782,0.039694208966867,0.1229764823163051,0.0297967592208969,0.0115797903116972,0.2027184160700488,0.0638358289418901,0.1600922028093755,0.0420925114009689
q88,41.380875,4139,3413,0.8245953128775066,0.3,B minor,11,minor,0.9353583988177572,computed,0.055460506632933,0.1518251223850598,0.1233296671786588,0.0101916578439677,0.0230516471363694,0.0482291905945389,0.1050224946006303,0.0713519682158471,0.0570626765194547,0.0672773202523956,0.1119911362467236,0.1752066123934205
q89,23.127125,2313,1660,0.717682663207955,0.3,C# minor,1,minor,0.7682900745495227,computed,0.1780782370127949,0.3313742920859098,0.0384870446802572,0.0676967526822809,0.0470700471958451,0.0288412584123495,0.0212700431932966,0.0040765960364711,0.0245032283367728,0.0542040862453991,0.0494422146104438,0.1549561995081787
q9,17.883375,1789,1467,0.820011179429849,0.3,Bb major,10,major,0.8061660492816977,computed,0.1295108393288652,0.0153645492396631,0.2548611651809385,0.2220674925933153,0.0166455936919213,0.1701923914175583,0.0101866357889186,0.0450479080049553,0.0,0.0229010910309949,0.0801619006446499,0.0330604330782192
q90,62.41525,6242,4506,0.7218840115347644,0.3,Bb major,10,major,0.7834157117850552,computed,0.0182213229679353,0.0093690406932637,0.0130683865777254,0.0314203026359524,0.0242449485798155,0.1077560504225145,0.1111255231203064,0.2112392135083766,0.0476849757783395,0.0621060932284568,0.3440795625738523,0.019684579913461
q91,39.6596875,3966,2464,0.621280887544125,0.3,F minor,5,minor,0.9451738593158032,computed,0.1694018712325742,0.0513114912320193,0.0457942495477775,0.0637142247742164,0.1033327705665602,0.0989930958708943,0.0307726500558126,0.0807599459668504,0.160152328568035,0.0658621761233287,0.0781049744018488,0.0518002216600822
q92,21.8151875,2182,1581,0.724564619615032,0.3,C minor,0,minor,0.749324248459132,computed,0.3124788468397509,0.1943256148049477,0.160764649920716,0.0950573653051119,0.0125089657075957,0.0824124347959457,0.0549148162185098,0.0046718306676673,0.0008230118040655,0.0134055563519584,0.0146691103453687,0.053967797238362
q93,38.4986875,3850,2790,0.7246753246753247,0.3,Bb minor,10,minor,0.8658968441413234,computed,0.0277606770218438,0.0753173094178542,0.0331577879176661,0.0525554672012036,0.0305127735409439,0.0473690261597356,0.0934630980493159,0.0294996599558242,0.1132475136737937,0.1075687503798986,0.2708043902325979,0.1187435464493218
q94,52.790625,5280,2637,0.4994318181818182,0.3,B minor,11,minor,0.8045247097648357,computed,0.0326144209115769,0.0927044389322034,0.1560673911970301,0.0266816953201091,0.0487230182887266,0.0280137693494723,0.018770009236267,0.0127210541447604,0.0353397494067099,0.0467084184054424,0.181038036233846,0.3206179985738553
q95,48.2743125,4828,3712,0.7688483844241922,0.3,G minor,7,minor,0.7903529476018132,computed,0.0079872319070043,0.0234821295854044,0.0287134019061328,0.0382296786280629,0.0352443167914006,0.0564098700471324,0.0960903639063408,0.2878563514171061,0.1031707799780247,0.2194222690358533,0.0771224593881117,0.0262711474094254
q96,22.836875,2284,1523,0.6668126094570929,0.3,B major,11,major,0.8217441331707509,computed,0.0523592773264157,0.224413670857345,0.0207831956403478,0.1006570295744732,0.0709771197534232,0.01860671884524,0.1406471244616033,0.0343181129990174,0.0055459818464763,0.0036442328577161,0.0097813898208783,0.3182661460170631
q97,97.8373125,9784,5663,0.5788021259198691,0.3,C# major,1,major,0.8825319030442714,computed,0.07011984859836,0.137179313311602,0.0549960344608337,0.1636627479227908,0.056217698456186,0.2092212784628941,0.1240446068973623,0.0240454849514101,0.0601913783492128,0.0421159983210862,0.0455517473903067,0.0126538628779549
q98,24.5625625,2457,2257,0.9185999185999186,0.3,Bb major,10,major,0.8895965100476882,computed,0.0954850259215639,0.1108670198326903,0.2031340595729136,0.0778545793985123,0.0149676310680985,0.0479368747337119,0.0108776921018992,0.0777687230064403,0.0241627788367574,0.0795126634416181,0.1999130445564055,0.0575199075293884
q99,16.5625,1657,1329,0.8020519010259505,0.3,B major,11,major,0.8226470655007613,computed,0.0039186529623623,0.0030216647820884,0.0588238112510942,0.0811353096448622,0.1143291014194043,0.0876924234946719,0.2863851186686666,0.1253458779180762,0.0586696752038774,0.0019293590917862,0.0797927774621417,0.098956228100968
