stem,duration_seconds,frames,accepted_frames,accepted_frame_fraction,confidence_threshold,template_label,tonic,mode,template_score,cache_status,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11
q60,19.53125,1954,1673,0.8561924257932446,0.3,F minor,5,minor,0.9368474717562104,computed,0.17550505136562877,0.13114849659213335,0.0475022273031801,0.05140254965398156,0.07240189708545242,0.1141003360880071,0.023599968681278154,0.12060076905495665,0.12415629029996941,0.008518880089789673,0.0839249294234413,0.047138604362181494
q61,14.96875,1497,1379,0.9211756847027388,0.3,A minor,9,minor,0.9527177268893582,computed,0.1305422901904557,0.06102507459656851,0.07918176256716972,0.09351288089623581,0.1425916972721642,0.12295160063850896,0.0632866443860625,0.007463239814711052,0.03959203585952793,0.1406985439172506,0.04835524213721999,0.07079898772412502
q62,27.375,2738,2408,0.8794740686632578,0.3,F minor,5,minor,0.8865569709766935,computed,0.043583560397710705,0.09585276506780574,0.018584653644930293,0.11387165593605271,0.026349961807227647,0.2600243673502549,0.11946694097858897,0.07036824409108577,0.1416592146970794,0.017392630502315258,0.0717948971176758,0.02105110840927282
q63,17.8750625,1788,1537,0.8596196868008948,0.3,F# minor,6,minor,0.8603287585533145,computed,0.04827934665809775,0.0573680181573702,0.05198710001276717,0.06583786589023434,0.1281107210657272,0.09119071664695003,0.20582009277368846,0.12327668572715227,0.1411443901998665,0.03110222853043259,0.025374961498303764,0.030507872839409717
q64,21.375,2138,1862,0.8709073900841908,0.3,C minor,0,minor,0.8277107384544006,computed,0.27561209563096445,0.036161303111580986,0.05367413661948129,0.14145684165217512,0.023830482467831385,0.06260123215277415,0.015056083671260007,0.04447727861166574,0.019500678593326822,0.03146523456271408,0.21260841255924615,0.08355622036697985
q65,28.0313125,2804,2092,0.746077032810271,0.3,Ab minor,8,minor,0.7994657108864097,computed,0.032514708638922286,0.02645113011035825,0.015038838577826476,0.008816400495703633,0.002616262261614584,0.04306994923980263,0.03282902269830644,0.08279981797564702,0.29890012638666524,0.12105235534488822,0.1691156057499333,0.16679578252033192
q66,25.21875,2522,2132,0.845360824742268,0.3,Bb major,10,major,0.8719369798645058,computed,0.16392273060811935,0.0820355806650277,0.2151715208836328,0.04400268644368388,0.01599646444429034,0.14583361706332842,0.01294182605930502,0.029931155818034478,0.00974672706627831,0.02996935096745769,0.21434557089134268,0.036102769089499324
q67,24.5,2451,2108,0.8600571195430436,0.3,E major,4,major,0.8679702568739561,computed,0.023690694234413258,0.0010317237581893774,0.003001892073820557,0.021039355480888547,0.18013610260654214,0.0619825149613707,0.1894030592780862,0.06578032153904823,0.17847999647881932,0.14478994192339764,0.038044567261510426,0.09261983040391361
q68,28.78125,2879,2282,0.7926363320597429,0.3,B minor,11,minor,0.7068801595776463,computed,0.14803258339561906,0.11050930058772139,0.03237993660686876,0.016467930001060626,0.0034017268364446305,0.011717618378848717,0.019643690374290663,0.004184491421514064,0.02051446172364871,0.19468602599155765,0.06885144635069862,0.3696107883317271
q69,32.7188125,3272,2536,0.7750611246943765,0.3,E minor,4,minor,0.8879291503243365,computed,0.08773908378087476,0.08780218352772498,0.13475080766946024,0.13088718130195984,0.21253906968180664,0.06622736009740432,0.028840028154126375,0.060023462816855194,0.031693539596202476,0.039746142781910354,0.06586016878242675,0.05389097180924805
q7,35.75,3576,3200,0.8948545861297539,0.3,A minor,9,minor,0.9297154070277801,computed,0.19262940437193163,0.03733613765457389,0.11788960569345806,0.007165541776911632,0.12912374034926757,0.09791429242656444,0.013595582159668348,0.06364560234155833,0.03657870914236637,0.13067717947796212,0.1070173147239023,0.06642688988183532
q70,17.0,1701,1238,0.7278071722516167,0.3,G minor,7,minor,0.8096570919742444,computed,0.04935947588107918,0.05717317507330913,0.07200595965650693,0.02938925523816125,0.020427531440769735,0.002026006610945954,0.017550710569249166,0.11764693193910773,0.08545614482313518,0.22097844345069886,0.21457467906131664,0.11341168625572022
q71,21.8125,2182,1816,0.8322639780018332,0.3,B minor,11,minor,0.8929334043119206,computed,0.13337952013281718,0.09448934447614608,0.17908872761228675,0.08521836875681925,0.06593784693751267,0.028496364455138486,0.013897422958093826,0.0542354907623637,0.07216208972824241,0.057226159665515426,0.09152114506331059,0.12434751945175362
q72,26.0625,2607,1803,0.6915995397008056,0.3,D minor,2,minor,0.8474416091908895,computed,0.021924260269939447,0.09444708579923218,0.15805055046901734,0.09959020211001493,0.19785993363608534,0.12968782017688144,0.12538858743404113,0.05309389260010144,0.02883414636277785,0.048241172153866245,0.025609464845029344,0.01727288414301332
q73,20.75,2076,1660,0.7996146435452793,0.3,G minor,7,minor,0.8814553411562054,computed,0.07213552981277603,0.05232169448351497,0.028223739165831853,0.0528694962964632,0.10475611319976191,0.11067173553263261,0.13381434652688243,0.23009131836283717,0.05750816981983293,0.02783943403974814,0.08542791411513531,0.04434050864458344
q74,16.65625,1666,1466,0.879951980792317,0.3,G minor,7,minor,0.7649610847019075,computed,0.035758428462223185,0.011016853966118907,0.014137712179661243,0.015527572610979335,0.049564505373782604,0.03288817927122649,0.0427073072278794,0.2678404600125036,0.2327738454569662,0.10886244934818588,0.10944785526250006,0.07947483082797312
q75,24.9375,2494,2088,0.8372093023255814,0.3,D minor,2,minor,0.8453681124569801,computed,0.03674146753674384,0.16290975387940376,0.1898649915322559,0.07093897914177012,0.15372163360852117,0.151238300686378,0.09214887721440791,0.08427592718997572,0.014032139287064841,0.024024841565431547,0.005972128247595465,0.014130960110451727
q76,18.2188125,1822,1592,0.8737650933040615,0.3,B minor,11,minor,0.8086084718505172,computed,0.12842152839595788,0.04602246952316102,0.060765830550305405,0.055858618234923,0.0024808494347608213,0.026955711303063963,0.021677992523194023,0.03676155992099013,0.09640922184561984,0.14195333152246828,0.12229611096794399,0.2603967757776116
q77,19.0625,1907,1510,0.7918196119559517,0.3,Bb minor,10,minor,0.7239474354615606,computed,0.11288391709163105,0.05401494946942765,0.004906726083651186,0.039296486641603345,0.022606913808166002,0.008888390524992709,0.01644401933215415,0.014504116625713673,0.04388977145957654,0.19582604084260713,0.3758638719845477,0.11087479613592889
q78,22.7813125,2279,1943,0.8525669153137341,0.3,C minor,0,minor,0.9636191875499323,computed,0.13876721121816724,0.0651540902296563,0.05833251968112201,0.10638832845151257,0.03285619975106905,0.07098845186376303,0.09698631163754522,0.1140837075644462,0.07299225066346623,0.11128158298334817,0.048595083751787393,0.08357426220411657
q79,19.65625,1966,1586,0.8067141403865717,0.3,D minor,2,minor,0.765596934466385,computed,0.09784348765766926,0.1433547563408236,0.29349848532920436,0.16578181491552552,0.1074832848267351,0.006912331744267583,0.0030798932570258067,0.011698535847791295,0.023779033138643067,0.05164925780713445,0.04195454365062848,0.05296457548455148
q8,26.15625,2616,2193,0.838302752293578,0.3,G minor,7,minor,0.9321943073105153,computed,0.12772609070747565,0.02086184259794989,0.099157751227295,0.13307924735314927,0.009158865178673018,0.01633253268171533,0.06244957249431433,0.17408601647103106,0.051347996441008556,0.06804319722866657,0.13382668261105252,0.10393020500766881
q80,42.002,4201,3015,0.7176862651749584,0.3,D minor,2,minor,0.8252424661075465,computed,0.05074156690428242,0.06619825557136635,0.1485800513490182,0.03066294633725653,0.2222497927292742,0.22663029213035255,0.0383814089866424,0.1079074798451969,0.04113609600838298,0.03620906367841077,0.013933873409098555,0.017369173050718157
q81,47.8055625,4781,3659,0.7653210625392177,0.3,E major,4,major,0.9236625379669335,computed,0.0861151291425852,0.13174056392225386,0.11823882425110731,0.06988065759431594,0.19307496420203135,0.03746961499825269,0.06240001283467265,0.00925261543738266,0.04243309663589383,0.09163237477661614,0.020341109620495356,0.13742103658439303
q82,45.64175,4565,3661,0.8019715224534502,0.3,E minor,4,minor,0.9260469262054243,computed,0.1045486650316868,0.07259590884764218,0.10563038479741636,0.11087718584075415,0.19987043468920684,0.041204336252283605,0.04770635582682245,0.06613681311684476,0.08214677206872574,0.06288974182114432,0.05875061827163865,0.04764278343583414
q83,38.449375,3845,2897,0.7534460338101431,0.3,A minor,9,minor,0.8707027831872929,computed,0.10698029966001635,0.06217913172488131,0.022389140361733374,0.04689762819258644,0.12148611972668863,0.042173753534023216,0.03798164160731782,0.12475726610241683,0.1971517417110435,0.18399775983551528,0.028453797178817606,0.025551720364959684
q84,36.2435,3625,2978,0.8215172413793104,0.3,D major,2,major,0.9005604277149023,computed,0.048582603400987974,0.09362512601520215,0.23570798609485477,0.04034192008665457,0.14552056165716074,0.021363773461640426,0.018227859204456815,0.08812335965513118,0.016720178109051843,0.10509316542052728,0.05300081011484254,0.13369265677948972
q85,24.619,2462,1975,0.8021933387489846,0.3,G major,7,major,0.9097546991014307,computed,0.08007103447333548,0.011020500961172318,0.08870055071879532,0.0011879172154006514,0.112983732988052,0.04777257694394622,0.07712279666581105,0.2723997905937777,0.08323062647871347,0.10053233445093732,0.02635275851590392,0.09862537999415451
q86,27.762375,2777,2181,0.7853799063737846,0.3,A major,9,major,0.7979985944042118,computed,0.04864433953136363,0.2796570048818913,0.02208752330006444,0.0180733078566609,0.04880308841003946,0.01324863783084526,0.03319637639654187,0.017522488954332314,0.05209320953222692,0.28091317787096476,0.05089374477643014,0.13486710065863897
q87,38.308625,3831,2908,0.7590707387105194,0.3,C# major,1,major,0.9122324324292956,computed,0.018698975055492263,0.16588573984829916,0.04438997421737664,0.09823911084078206,0.039694208966867074,0.12297648231630513,0.029796759220896994,0.011579790311697204,0.2027184160700488,0.0638358289418901,0.16009220280937558,0.042092511400968945
q88,41.380875,4139,3413,0.8245953128775066,0.3,B minor,11,minor,0.9353583988177573,computed,0.055460506632933,0.15182512238505985,0.1233296671786588,0.010191657843967795,0.023051647136369445,0.04822919059453895,0.10502249460063037,0.07135196821584718,0.05706267651945475,0.06727732025239565,0.11199113624672365,0.17520661239342056
q89,23.127125,2313,1660,0.717682663207955,0.3,C# minor,1,minor,0.7682900745495227,computed,0.1780782370127949,0.33137429208590985,0.03848704468025728,0.06769675268228091,0.04707004719584512,0.028841258412349514,0.021270043193296624,0.004076596036471183,0.02450322833677285,0.054204086245399116,0.049442214610443895,0.15495619950817877
q9,17.883375,1789,1467,0.820011179429849,0.3,Bb major,10,major,0.8061660492816977,computed,0.12951083932886523,0.015364549239663112,0.25486116518093854,0.2220674925933153,0.016645593691921336,0.1701923914175583,0.010186635788918697,0.04504790800495534,0.0,0.02290109103099499,0.08016190064464994,0.03306043307821927
q90,62.41525,6242,4506,0.7218840115347644,0.3,Bb major,10,major,0.7834157117850552,computed,0.0182213229679353,0.009369040693263789,0.013068386577725471,0.03142030263595243,0.024244948579815535,0.10775605042251452,0.11112552312030645,0.21123921350837668,0.04768497577833953,0.062106093228456866,0.34407956257385236,0.01968457991346107
q91,39.6596875,3966,2464,0.621280887544125,0.3,F minor,5,minor,0.9451738593158031,computed,0.1694018712325742,0.05131149123201937,0.045794249547777575,0.06371422477421643,0.10333277056656023,0.0989930958708943,0.030772650055812666,0.08075994596685045,0.16015232856803502,0.06586217612332872,0.07810497440184883,0.051800221660082205
q92,21.8151875,2182,1581,0.724564619615032,0.3,C minor,0,minor,0.749324248459132,computed,0.3124788468397509,0.19432561480494778,0.160764649920716,0.0950573653051119,0.012508965707595722,0.0824124347959457,0.05491481621850984,0.004671830667667327,0.0008230118040655963,0.013405556351958442,0.014669110345368743,0.053967797238362036
q93,38.4986875,3850,2790,0.7246753246753247,0.3,Bb minor,10,minor,0.8658968441413234,computed,0.02776067702184387,0.07531730941785428,0.03315778791766618,0.052555467201203646,0.030512773540943977,0.047369026159735685,0.09346309804931592,0.029499659955824212,0.11324751367379374,0.10756875037989867,0.27080439023259795,0.11874354644932188
q94,52.790625,5280,2637,0.4994318181818182,0.3,B minor,11,minor,0.8045247097648357,computed,0.03261442091157699,0.09270443893220347,0.1560673911970301,0.02668169532010915,0.04872301828872668,0.028013769349472396,0.018770009236267,0.01272105414476042,0.03533974940670996,0.04670841840544247,0.181038036233846,0.32061799857385537
q95,48.2743125,4828,3712,0.7688483844241922,0.3,G minor,7,minor,0.7903529476018132,computed,0.007987231907004325,0.02348212958540446,0.028713401906132852,0.03822967862806298,0.03524431679140067,0.056409870047132445,0.09609036390634085,0.2878563514171061,0.10317077997802478,0.21942226903585338,0.07712245938811171,0.026271147409425443
q96,22.836875,2284,1523,0.6668126094570929,0.3,B major,11,major,0.8217441331707509,computed,0.05235927732641575,0.22441367085734504,0.02078319564034787,0.10065702957447327,0.07097711975342329,0.01860671884524002,0.14064712446160332,0.034318112999017464,0.0055459818464763475,0.0036442328577161167,0.00978138982087836,0.31826614601706316
q97,97.8373125,9784,5663,0.5788021259198691,0.3,C# major,1,major,0.8825319030442714,computed,0.07011984859836005,0.13717931331160205,0.05499603446083372,0.1636627479227908,0.056217698456186016,0.2092212784628941,0.1240446068973623,0.024045484951410172,0.06019137834921284,0.04211599832108628,0.0455517473903067,0.012653862877954968
q98,24.5625625,2457,2257,0.9185999185999186,0.3,Bb major,10,major,0.8895965100476882,computed,0.09548502592156395,0.11086701983269033,0.20313405957291367,0.0778545793985123,0.014967631068098572,0.04793687473371196,0.010877692101899258,0.07776872300644036,0.024162778836757492,0.07951266344161813,0.19991304455640557,0.05751990752938842
q99,16.5625,1657,1329,0.8020519010259505,0.3,B major,11,major,0.8226470655007613,computed,0.003918652962362362,0.003021664782088418,0.0588238112510942,0.08113530964486226,0.11432910141940436,0.0876924234946719,0.2863851186686666,0.12534587791807628,0.058669675203877475,0.001929359091786257,0.07979277746214179,0.09895622810096805
